Environment,Sender_Node,Sender_MAC,Receiver_Node,Receiver_MAC,Timestamp,RSSI,LQI,Diff_RSSI
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:17.214,-86,28,2
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:17.316,-88,20,-2
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:17.417,-88,20,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:17.515,-88,20,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:17.616,-90,12,-2
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:17.717,-91,8,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:17.816,-90,12,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:17.917,-90,12,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:18.019,-89,16,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:18.119,-89,16,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:18.217,-92,4,-3
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:18.318,-91,8,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:18.420,-91,8,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:18.519,-92,4,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:18.619,-89,16,3
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:18.719,-89,16,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:18.819,-92,4,-3
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:18.921,-91,8,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:19.020,-90,12,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:19.120,-90,12,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:19.221,-89,16,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:19.321,-88,20,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:19.422,-89,16,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:19.521,-89,16,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:19.622,-89,16,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:19.723,-89,16,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:19.822,-89,16,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:19.922,-89,16,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:20.023,-89,16,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:20.123,-90,12,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:20.224,-89,16,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:20.325,-89,16,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:20.426,-89,16,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:20.525,-90,12,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:20.626,-92,4,-2
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:20.725,-92,4,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:20.826,-92,4,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:20.927,-93,0,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:21.027,-91,8,2
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:21.127,-92,4,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:21.227,-92,4,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:21.329,-93,0,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:21.427,-92,4,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:21.529,-92,4,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:21.629,-92,4,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:21.729,-91,8,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:21.829,-90,12,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:21.929,-89,16,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:22.029,-89,16,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:22.130,-90,12,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:22.232,-89,16,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:22.332,-90,12,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:22.532,-90,12,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:22.632,-91,8,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:22.733,-91,8,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:22.833,-92,4,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:22.932,-90,12,2
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:23.033,-90,12,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:23.232,-91,8,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:23.334,-89,16,2
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:23.435,-89,16,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:23.536,-89,16,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:23.636,-89,16,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:23.736,-89,16,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:23.835,-89,16,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:23.936,-88,20,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:24.035,-87,24,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:24.137,-87,24,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:24.236,-87,24,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:24.337,-88,20,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:24.436,-89,16,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:24.538,-88,20,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:24.636,-88,20,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:24.738,-87,24,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:24.838,-88,20,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:24.940,-89,16,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:25.040,-91,8,-2
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:25.138,-90,12,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:25.240,-89,16,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:25.340,-87,24,2
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:25.441,-88,20,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:25.539,-87,24,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:25.640,-87,24,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:25.741,-87,24,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:25.842,-88,20,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:26.043,-92,4,-4
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:26.142,-93,0,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:27.247,-93,0,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:27.847,-93,0,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:28.950,-93,0,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:29.053,-91,8,2
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:29.153,-91,8,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:29.253,-89,16,2
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:29.352,-88,20,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:29.452,-86,28,2
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:29.553,-88,20,-2
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:29.652,-88,20,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:29.754,-90,12,-2
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:29.853,-90,12,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:29.954,-91,8,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:30.155,-92,4,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:31.059,-93,0,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:31.157,-92,4,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:31.259,-90,12,2
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:31.360,-92,4,-2
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:31.560,-92,4,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:31.659,-92,4,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:31.760,-93,0,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:32.463,-93,0,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:32.561,-91,8,2
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:32.664,-90,12,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:32.762,-90,12,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:32.864,-91,8,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:32.963,-91,8,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:33.064,-90,12,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:33.164,-90,12,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:33.265,-88,20,2
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:33.364,-86,28,2
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:33.465,-86,28,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:33.565,-89,16,-3
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:33.765,-92,4,-3
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:34.267,-93,0,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:34.367,-91,8,2
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:34.468,-91,8,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:34.568,-92,4,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:34.669,-91,8,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:34.768,-90,12,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:34.870,-89,16,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:34.969,-89,16,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:35.171,-87,24,2
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:35.271,-87,24,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:35.370,-90,12,-3
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:35.471,-90,12,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:35.571,-91,8,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:35.673,-90,12,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:35.772,-90,12,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:35.872,-89,16,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:35.973,-91,8,-2
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:36.073,-91,8,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:36.172,-91,8,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:36.373,-91,8,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:36.474,-90,12,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:36.576,-89,16,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:36.674,-89,16,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:36.776,-92,4,-3
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:36.876,-93,0,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:37.679,-90,12,3
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:37.780,-89,16,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:37.880,-89,16,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:37.978,-88,20,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:38.078,-90,12,-2
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:38.179,-93,0,-3
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:38.278,-93,0,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:38.680,-93,0,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:38.781,-92,4,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:38.882,-92,4,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:38.982,-93,0,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:39.083,-93,0,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:39.683,-93,0,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:39.784,-91,8,2
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:39.884,-93,0,-2
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:40.688,-93,0,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:40.788,-93,0,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:40.887,-93,0,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:41.891,-93,0,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:41.991,-91,8,2
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:42.091,-90,12,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:42.191,-91,8,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:42.292,-92,4,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:42.391,-91,8,1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:42.492,-92,4,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:43.196,-92,4,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:43.596,-93,0,-1
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:44.197,-93,0,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:44.397,-93,0,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:44.500,-90,12,3
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:44.600,-90,12,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:44.700,-90,12,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:44.800,-90,12,0
forest,Node_A,AE:F7:83:9A:A9:52:C5:CD,Node_B,66:3D:FF:91:0C:09:14:A5,2026-03-08 12:42:44.901,-91,8,-1
